event_id,run_number,device_uid,platform,device_name,timestamp,feature_acc_norm,feature_jerk,feature_gyr_norm,feature_roll,feature_pitch,feature_stability,temporal_stable_duration_ms,temporal_free_fall,temporal_impact,temporal_water_emergency,state,event_type,reason,snapshot_id,sync_triggered,push_attempted,push_success,file_count,files
0c42de8d-909c-4072-9626-88231933f44b,8.0,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-16T07:49:22.262000,1.210860274697842,4.304877093173136,0.7806548010570973,-0.9641772381061672,-0.668342816852314,9.379794526359255,0,False,True,False,UNSTABLE,EMERGENCY,impact,d7e76f7d-b990-42fc-aa99-86a2b13bac77,True,True,False,,
f0b99864-1ad2-4c08-a052-ecc894a7ad8c,7.0,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-16T07:49:21.221000,0.9650675681265068,-5.8017905993761726e-05,0.36333992819871,-0.9611253486959096,-0.6081688167895292,9.208272360072204,163981,False,False,False,STILL,GRACEFUL,stable_window,0bbad05c-1497-4e1a-8b71-a11da8aa56bb,True,True,False,,
6eae2a7f-c18c-48de-929f-91ab54c60ae8,6.0,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-16T07:46:36.033000,2.408353237723048,18.216737491871612,0.9043917273439468,-0.9706659576948486,0.1669867187656873,8.3060384896209,0,False,True,False,UNSTABLE,EMERGENCY,impact,c952941b-0ec7-4fe1-b926-609d6e6944f1,True,True,False,,
541ccb12-1835-4d58-a293-07f38f566602,5.0,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-16T07:46:35.734000,1.18783182576765,10.69338870271151,1.47419671341005,-1.0361732771345482,0.1632043847369966,10.0963648876424,0,False,True,False,UNSTABLE,EMERGENCY,impact,f1b2e3ac-1d6c-4f6c-84db-dcbe179d20ee,True,True,False,,
df3b513e-970a-4aa2-9f4e-daa11ba42514,4.0,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-16T07:46:33.178000,1.4167711303538415,4.423027119886194,1.933432896327402,-1.1038358778819348,-0.0693247432541421,10.32666176597356,0,False,True,False,UNSTABLE,EMERGENCY,impact,74f61c37-0bd8-49dc-8bcd-694480af9b74,True,True,False,,
68981ec3-3396-4afe-9ef7-48029f0ccc40,3.0,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-16T07:46:32.868000,1.124851340441353,5.57899116346155,2.738512809058029,-1.2563539674643431,-0.1587349606459374,11.423661468616675,0,False,True,False,UNSTABLE,EMERGENCY,impact,30fb10f0-5d30-4d26-816e-23612e9ac02e,True,True,False,,
94771e60-19df-40cc-83ac-26daefdcda18,2.0,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-16T07:46:30.413000,1.13468469037218,3.5789048885034025,0.3172851051968952,-2.107564528623832,-0.1183726468684011,8.992600414824715,0,False,True,False,UNSTABLE,EMERGENCY,impact,0e6e1448-a2a2-4273-bb43-4f767bfaadb1,True,True,False,,
50a537e7-e3f1-4ee8-9113-1038c40d0f15,1.0,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-16T07:46:28.795000,0.9593309243921654,-1.6749588016449814e-05,0.294563898371656,-1.5987823264244894,0.2760112732884038,9.14523297397949,1974377,False,False,False,STILL,GRACEFUL,stable_window,74a3d81a-8c55-44a7-9012-54907ac2b589,True,True,False,,
c1e827cd-a192-4bfb-84b5-bac62958c698,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:34:40.126000,0.9940042567023424,0.0227714736230572,0.0097936654700252,-1.7346266776727763,-0.0049096233744053,8.825789408767683,2417,False,False,False,STILL,GRACEFUL,stable_window,7ca0fdde-77de-4e1b-891d-174005b1817c,True,True,False,,
44aaa9d1-c962-46d3-bdd1-bd1820694382,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:34:37.430000,0.913215782905031,4.708013245425289,1.618164205334091,-1.530047746483245,0.2222677960168523,10.51494842242906,0,False,True,False,UNSTABLE,EMERGENCY,impact,d4b5a3ac-9a3f-4017-9757-209fe9007c73,True,True,False,,
5c3db9f8-db66-40d8-83ea-baec94d1395d,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:34:34.627000,0.9910931202035476,0.0261316220562809,0.0309506127479357,-1.3870783266430755,0.0655084537482048,8.849857492544388,1534,False,False,False,STILL,GRACEFUL,stable_window,799a7657-167e-4bff-93bb-86dd9a5b730c,True,True,False,,
18a09deb-b330-44ff-859d-cd1b520aab58,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:34:31.817000,0.9875166365382524,6.345832422856984e-05,0.242592387895557,-1.3516250118651163,0.214422382278577,9.065075751357304,7301,False,False,False,STILL,GRACEFUL,stable_window,c1f1221d-3cab-48ed-9c05-afdde71a9c99,True,True,False,,
3172fa17-35db-4276-9d90-68c28a741501,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:34:24.353000,0.8689888086288539,4.186698301298556,0.9551872311241296,-0.71985258818038,0.3995213353801706,9.896198422495276,0,False,True,False,UNSTABLE,EMERGENCY,impact,9a7f005b-efe0-41b1-b9ab-f8b3acdb1ac8,True,True,False,,
e4574e05-d702-41ce-87e5-0eff17b6332c,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:34:16.767000,0.9913941739376496,0.0230024841046137,0.0553097492962269,-2.064220072516052,0.0634257269120377,8.873915575358577,1534,False,False,False,STILL,GRACEFUL,stable_window,5777b451-0ea7-46d2-94e7-6552d2a42a79,True,True,False,,
ddaff357-50b2-4b7f-b403-6dbefde97829,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:33:37.155000,0.995097102260745,0.0061725007574992,0.0245685512709155,-2.907203575205395,-0.2434562332612274,8.839471449010171,1534,False,False,False,STILL,GRACEFUL,stable_window,9a0179be-3a7c-4eb9-8fb3-a7cc4ff5e0f9,True,True,False,,
eec7ea93-b4d1-4be8-8b3a-095e521d3696,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:33:32.214000,1.0079158556618537,0.1076837322246981,0.1155955348384206,-2.095280858450967,-0.1466804091759526,8.917679679176569,2558,False,False,False,STILL,GRACEFUL,stable_window,eea7ee6d-e17d-4db4-932d-b06d1e9a5395,True,True,False,,
a13f73c1-2d18-484e-895d-a150109d6e58,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:33:29.536000,1.05103368751975,4.028163833203801,0.4031126683591786,-2.090737757764389,-0.4401424373636154,9.162078980839429,0,False,True,False,UNSTABLE,EMERGENCY,impact,2f5849a3-92ec-40b9-bd07-5040e84b6b9c,True,True,False,,
d2d1ad5d-c387-4472-95df-72fa3479d35e,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:33:29.030000,0.9950851884742808,0.0066524046817673,0.0132654816286113,-2.136525365082874,-0.4477546238760014,8.82818029315433,2338,False,False,False,STILL,GRACEFUL,stable_window,706ce8d7-a7f6-4088-aa3f-30c67fc2fb7f,True,True,False,,
f470bef1-a71e-4c58-9d47-051e7c745e1b,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:33:26.549000,0.4872375158274565,0.8414378281902819,0.5222978372980809,-1.9987812219017584,-0.7493302233221639,9.845060321470626,0,True,False,False,UNSTABLE,EMERGENCY,free_fall,f46dffa3-f15c-4f27-8678-f80af140e48f,True,True,False,,
53c7beeb-8419-49c6-8d0a-9e52824c766a,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:33:18.478000,0.9933027726486277,0.0169624393465448,0.0506690283665053,-1.9890371891513496,0.2078384507845244,8.867366255717878,1533,False,False,False,STILL,GRACEFUL,stable_window,a3ad0812-715f-4b4a-bb6d-f737844b31a1,True,True,False,,
0eedcfa6-8992-4478-a263-8f1282699090,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:33:14.036000,0.4652865552991964,1.5033910916811428,0.8041721329718273,-1.5228292187832595,-0.0995462290444301,10.148885577672631,0,True,False,False,UNSTABLE,EMERGENCY,free_fall,ed1b73a8-7cb9-4c4a-a8f8-335222333360,True,True,False,,
3d46df82-92e9-4507-bb99-6ab45ff69ef8,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:33:13.892000,0.3660627432482409,1.5674170457847296,0.932759110035336,-1.512218852416678,-0.1264739004019802,10.376696366787096,0,True,False,False,UNSTABLE,EMERGENCY,free_fall,462cb0bf-52dd-4a87-b555-2534af0463dd,True,True,False,,
7a5893d0-a32d-4536-93ee-d2fc786e2e57,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:33:13.754000,0.261045801180664,1.2598861937375672,1.0682023649079944,-1.4995751467659384,-0.1566322700614221,10.617156563727333,0,True,False,False,UNSTABLE,EMERGENCY,free_fall,352275ec-9436-40ca-9cbc-21a2c59fce82,True,True,False,,
1f9a31dc-08a5-4fbe-b299-ae83e6b3cf31,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:33:13.617000,0.176633426200247,-0.1369436169270234,1.1925942999427703,-1.483705412804713,-0.1911259814344643,10.825960873742524,0,True,False,False,UNSTABLE,EMERGENCY,free_fall,20a1f03a-c05f-40f8-a6ae-da4fad069ee6,True,True,False,,
fb5dc0e4-fdee-4a91-8b4f-b136ddbc00d9,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:33:11.898000,0.9816605132742452,-0.0006104876984251,0.0727832704101804,-1.9687013203346764,-0.189605763276618,8.901122757135935,22085,False,False,False,STILL,GRACEFUL,stable_window,ff2a0559-db31-434c-bfc5-64e25996ff27,True,True,False,,
0d46e872-7ac1-4e24-be0b-d8be18db891f,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:32:49.743000,1.1463777453788968,4.023790981442282,1.231704250354022,-2.0811768006369475,0.0553889532551754,9.895326504975126,0,False,True,False,UNSTABLE,EMERGENCY,impact,01936b6b-1232-4c78-9986-f48a57a7ec36,True,True,False,,
2a064ff0-8577-4fbb-adf6-634e6189009e,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:32:49.450000,1.026809751076235,5.517029035780373,0.6099171421665083,-2.046979154423073,0.0990370294590212,9.393107391090275,0,False,True,False,UNSTABLE,EMERGENCY,impact,005014e2-512d-47c2-be65-342770db83cc,True,True,False,,
bc0b1f6a-aff6-4af1-820c-d02a6256698e,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:32:44.718000,0.9989415733343052,3.8089624528041854e-06,0.2764807386758057,-2.1208284010708303,-0.0767189151517503,9.087539165341502,734094,False,False,False,STILL,GRACEFUL,stable_window,7a01c311-372f-44dc-9b2e-9236c25ebd2e,True,True,False,,
40e8cf26-4aa4-4ae7-a8bb-d53a492899ed,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:20:28.158000,0.9923424026482296,0.0053011805920477,0.0426863961639519,-2.041592323122422,0.1660841770320916,8.860343993515722,1534,False,False,False,STILL,GRACEFUL,stable_window,eb763a64-87d6-4dba-a0d5-f9be7ed6a990,True,True,False,,
d52863cc-a5a1-4dcb-8d32-7240cb8fe144,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:20:23.240000,0.9845641522610192,0.013275555763359,0.0266377103980164,-2.3219434068238196,0.048268845281419,8.852073558136999,1533,False,False,False,STILL,GRACEFUL,stable_window,2be7b7f7-04bc-4d3c-922b-e6a2c288b815,True,True,False,,
06b74ba8-9f9c-47d9-93cc-6a018077b3c8,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T18:13:45.045000,0.9955005278669152,0.0576900369911592,0.0415900369950606,-1.8917122044549328,0.039911821484196,8.856089509128147,1533,False,False,False,STILL,GRACEFUL,stable_window,bd482d62-feda-421b-b670-a4ff27f77dcc,True,True,False,3.0,"[{'filename': 'Fuzzy-Sets-Information-and-Control-1965.pdf', 'url': 'https://autonomous-sync-snapshots.s3.us-east-1.amazonaws.com/users/b3895c34-8439-4fa7-8d03-4dfedf800f53/devices/b3895c34-8439-4fa7-8d03-4dfedf800f53/files/dbf3007d-14a6-43de-b650-3f6d0010df73_Fuzzy-Sets-Information-and-Control-1965.pdf'}, {'filename': 'Welcome.md', 'url': 'https://autonomous-sync-snapshots.s3.us-east-1.amazonaws.com/users/b3895c34-8439-4fa7-8d03-4dfedf800f53/devices/b3895c34-8439-4fa7-8d03-4dfedf800f53/files/594d8b4d-3dc9-4d7a-bb6a-13d520cb5ec7_Welcome.md'}, {'filename': 'Welcome.pdf', 'url': 'https://autonomous-sync-snapshots.s3.us-east-1.amazonaws.com/users/b3895c34-8439-4fa7-8d03-4dfedf800f53/devices/b3895c34-8439-4fa7-8d03-4dfedf800f53/files/0ed39405-9227-4f48-b7d2-769c67dc2e2e_Welcome.pdf'}]"
0878b58a-57b2-41dc-a5d8-ae45501de1cd,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T17:14:54.049000,1.1286110467048382,3.85270857153697,1.8775021956742624,-1.5547645868096716,-0.1677625588852507,10.558891148969424,0,False,True,False,UNSTABLE,EMERGENCY,impact,b61d87fe-c835-424d-a8b1-ded88af48813,True,True,False,2.0,"[{'filename': 'Fuzzy-Sets-Information-and-Control-1965.pdf', 'url': 'https://autonomous-sync-snapshots.s3.us-east-1.amazonaws.com/users/b3895c34-8439-4fa7-8d03-4dfedf800f53/devices/b3895c34-8439-4fa7-8d03-4dfedf800f53/files/0efcba07-6420-4126-80fd-cbaea7af7354_Fuzzy-Sets-Information-and-Control-1965.pdf'}, {'filename': 'Welcome.md', 'url': 'https://autonomous-sync-snapshots.s3.us-east-1.amazonaws.com/users/b3895c34-8439-4fa7-8d03-4dfedf800f53/devices/b3895c34-8439-4fa7-8d03-4dfedf800f53/files/a17a7507-3b04-42b7-bcae-48769fad65b1_Welcome.md'}]"
8e12c707-461e-463d-933b-1ee24662b8f3,,b3895c34-8439-4fa7-8d03-4dfedf800f53,ios,Test27,2026-04-15T17:14:52.480000,1.2537963825955567,6.324144312972908,1.4585022942688055,-0.5464482572028687,0.2008742186373678,10.01470591167325,0,False,True,False,UNSTABLE,EMERGENCY,impact,34065075-bf53-4770-8c9b-b8146d1c81e8,True,True,False,2.0,"[{'filename': 'Fuzzy-Sets-Information-and-Control-1965.pdf', 'url': 'https://autonomous-sync-snapshots.s3.us-east-1.amazonaws.com/users/b3895c34-8439-4fa7-8d03-4dfedf800f53/devices/b3895c34-8439-4fa7-8d03-4dfedf800f53/files/ffed7ad7-f407-4eed-bbd0-eb85f02fcbf9_Fuzzy-Sets-Information-and-Control-1965.pdf'}, {'filename': 'Welcome.md', 'url': 'https://autonomous-sync-snapshots.s3.us-east-1.amazonaws.com/users/b3895c34-8439-4fa7-8d03-4dfedf800f53/devices/b3895c34-8439-4fa7-8d03-4dfedf800f53/files/37e1b772-66b9-4d59-8626-5e29e31ba49f_Welcome.md'}]"
